,angle,reaction_time,ans,rsp,obj,name,experiment,group,session,AR,Type,Sym
780,0.0,2.906297,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
781,135.0,4.699496,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
782,90.0,2.61756,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
783,90.0,2.993187,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
784,180.0,2.222958,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
785,135.0,2.344076,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
786,90.0,2.693483,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
787,45.0,2.390305,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
788,0.0,2.234777,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
789,180.0,3.516987,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
790,0.0,2.078926,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
791,90.0,2.367275,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
792,90.0,2.523338,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
793,0.0,3.098507,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
794,180.0,3.270935,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
795,45.0,2.980877,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
796,90.0,2.870239,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
797,0.0,2.389668,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
798,135.0,2.658646,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
799,45.0,2.682987,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
800,135.0,1.837788,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
801,135.0,3.030029,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
802,135.0,3.954773,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
803,45.0,2.636444,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
804,135.0,2.479935,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
805,0.0,3.026024,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
806,135.0,3.666824,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
807,90.0,2.611504,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
808,180.0,2.869926,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
809,90.0,3.373093,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
810,180.0,2.422791,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
811,45.0,2.582512,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
812,0.0,2.207458,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
813,180.0,2.047752,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
814,180.0,2.244537,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
816,135.0,1.98835,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
819,180.0,3.350502,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
820,90.0,3.01503,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
821,180.0,2.748726,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
822,45.0,3.17276,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
823,0.0,2.032532,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
824,180.0,2.30162,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
825,45.0,2.680298,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
826,135.0,3.440643,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
827,0.0,2.502472,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
828,90.0,2.497192,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
829,0.0,3.366394,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
830,135.0,4.691284,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
831,45.0,2.813873,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,45.0
832,180.0,2.390213,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
833,45.0,2.458771,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
834,45.0,3.205185,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,90.0
835,0.0,2.256012,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
836,0.0,2.870331,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,45.0
837,45.0,3.451172,1.0,1.0,0.0,KB,E4,G1,S2,1.6,T,0.0
838,45.0,2.391678,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,90.0
839,180.0,3.416611,0.0,0.0,0.0,KB,E4,G1,S2,1.6,T,0.0
840,0.0,2.41208,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
841,135.0,1.974909,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
842,90.0,2.224784,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
843,90.0,2.913801,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
844,180.0,2.581245,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
845,135.0,2.679468,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
846,90.0,2.614714,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
847,45.0,1.988054,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
848,0.0,2.523708,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
849,180.0,2.40197,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
850,0.0,2.390602,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
851,90.0,2.133545,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
852,90.0,2.646942,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
853,0.0,2.302109,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
854,180.0,2.623451,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
855,45.0,2.099991,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
856,90.0,2.457287,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
857,0.0,2.525383,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
858,135.0,2.343784,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
859,45.0,2.368801,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
860,135.0,2.088615,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
861,135.0,2.73629,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
862,135.0,2.848381,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
863,45.0,1.877567,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
864,135.0,2.178196,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
865,0.0,2.043411,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
866,135.0,3.842438,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
867,90.0,2.381721,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
868,180.0,2.588501,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
869,90.0,3.117065,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
870,180.0,1.808441,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
872,0.0,2.479286,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
873,180.0,2.065987,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
874,180.0,2.279129,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
875,135.0,2.457764,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
876,135.0,1.994865,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
878,90.0,2.591972,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
879,180.0,1.742958,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
880,90.0,3.261429,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
881,180.0,2.804016,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
882,45.0,2.411331,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
883,0.0,1.776978,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
885,45.0,2.05574,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
886,135.0,2.097488,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
887,0.0,2.403526,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
888,90.0,2.379532,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
889,0.0,2.882706,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
890,135.0,3.049057,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
891,45.0,2.041199,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,45.0
892,180.0,2.390854,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
893,45.0,2.940338,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
894,45.0,2.177567,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,90.0
895,0.0,3.763412,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
896,0.0,5.395081,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,45.0
897,45.0,3.964981,1.0,1.0,0.0,KB,E4,G1,S3,1.6,T,0.0
898,45.0,3.272171,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,90.0
899,180.0,2.23439,0.0,0.0,0.0,KB,E4,G1,S3,1.6,T,0.0
900,90.0,7.552067,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
901,0.0,2.611084,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
902,45.0,3.284092,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
903,135.0,1.887897,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
904,90.0,5.427715,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
906,135.0,2.21965,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
907,135.0,2.425682,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
908,135.0,2.25135,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
909,45.0,3.466362,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
911,180.0,3.150932,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
912,180.0,1.943443,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
913,90.0,2.490883,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
914,45.0,3.792702,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
915,0.0,1.745911,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
916,45.0,2.067245,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
917,90.0,2.073097,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
919,45.0,3.807312,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
920,90.0,2.335747,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
921,90.0,2.268143,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
922,45.0,1.818886,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
923,90.0,1.909569,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
924,45.0,2.134735,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
925,0.0,3.551842,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
926,45.0,2.882721,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
927,135.0,2.255051,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
928,0.0,4.468536,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
929,0.0,2.055023,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
930,90.0,2.490524,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
931,180.0,2.446182,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
932,135.0,2.517212,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
933,90.0,3.906342,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
934,180.0,2.06163,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
935,45.0,2.271713,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
936,45.0,2.688538,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
937,0.0,2.203568,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
939,135.0,3.37233,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
940,180.0,2.131119,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
941,180.0,3.164001,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
942,180.0,2.423508,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
943,0.0,2.30188,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
944,180.0,2.690521,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
945,0.0,1.987961,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
946,135.0,2.062698,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
947,180.0,3.924973,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
948,180.0,2.140594,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
949,135.0,2.337524,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
950,135.0,2.234222,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
951,0.0,2.591644,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
952,135.0,2.311432,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
953,90.0,2.334534,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,90.0
954,90.0,2.424225,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,90.0
955,45.0,2.100601,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
956,0.0,2.525909,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,45.0
957,135.0,2.053177,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,0.0
958,45.0,1.799179,1.0,1.0,1.0,KB,E4,G2,S1,1.6,T,0.0
959,180.0,2.109833,0.0,0.0,1.0,KB,E4,G2,S1,1.6,T,45.0
960,90.0,2.867389,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
961,0.0,1.864471,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
962,45.0,3.262367,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
963,135.0,1.932642,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
964,90.0,2.513407,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
965,0.0,2.490238,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
966,135.0,1.921366,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
967,135.0,2.479568,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
969,45.0,3.26545,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
970,90.0,1.83173,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
971,180.0,2.099464,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
972,180.0,2.202309,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
973,90.0,2.67976,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
974,45.0,4.031326,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
975,0.0,1.855633,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
976,45.0,2.40033,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
977,90.0,1.909771,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
978,0.0,2.100639,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
979,45.0,1.96574,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
980,90.0,2.500252,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
981,90.0,2.247086,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
982,45.0,1.840965,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
983,90.0,1.855652,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
984,45.0,2.355797,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
985,0.0,2.535446,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
986,45.0,2.602783,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
987,135.0,1.877144,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
988,0.0,3.428482,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
989,0.0,2.324303,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
990,90.0,2.355713,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
991,180.0,2.524826,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
993,90.0,2.0774,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
994,180.0,2.01004,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
995,45.0,2.056,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
997,0.0,2.065399,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
998,180.0,2.312737,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
999,135.0,1.782646,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1000,180.0,1.96949,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1001,180.0,2.625229,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
1002,180.0,1.976028,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1003,0.0,2.145813,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1004,180.0,2.591835,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
1005,0.0,1.89679,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1006,135.0,2.626488,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1007,180.0,2.244759,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1008,180.0,2.055862,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1009,135.0,2.155525,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1010,135.0,1.731369,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1011,0.0,3.38382,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
1012,135.0,2.681091,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1013,90.0,2.939514,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,90.0
1014,90.0,2.209579,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,90.0
1015,45.0,2.279572,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1016,0.0,2.356094,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1017,135.0,2.18074,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1018,45.0,1.729507,1.0,1.0,1.0,KB,E4,G2,S2,1.6,T,0.0
1019,180.0,1.797287,0.0,0.0,1.0,KB,E4,G2,S2,1.6,T,45.0
1020,45.0,2.121131,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1021,135.0,1.708426,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1022,45.0,2.525127,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1023,45.0,1.73042,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1024,90.0,2.088637,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1025,90.0,2.289944,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1026,90.0,2.480008,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1027,45.0,2.166636,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1028,135.0,1.753889,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1029,45.0,1.843021,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1030,135.0,2.770456,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1031,135.0,1.831537,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1032,0.0,2.067862,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1033,180.0,2.209496,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1034,45.0,2.481499,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1035,135.0,3.114334,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1036,90.0,2.279694,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1037,90.0,2.132946,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1038,180.0,2.244102,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1039,0.0,1.821739,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1040,0.0,2.402386,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1041,90.0,1.819386,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1042,180.0,2.390984,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1043,0.0,1.932583,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1044,180.0,3.183319,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1045,0.0,2.222591,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1046,0.0,2.123642,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1047,90.0,2.914001,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1048,90.0,1.754265,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1049,180.0,1.965775,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1050,135.0,2.377953,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1051,180.0,2.179634,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1052,45.0,2.089035,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1053,90.0,2.544815,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1054,135.0,2.613998,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1055,45.0,2.960686,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1056,0.0,2.006241,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1057,180.0,2.22316,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1058,180.0,2.315269,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1059,135.0,2.26947,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1060,180.0,1.920204,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1061,135.0,2.47831,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1062,0.0,2.968048,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1063,180.0,2.762253,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1064,90.0,2.245346,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1065,0.0,2.378754,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1066,45.0,2.088875,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1067,135.0,1.99968,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1068,0.0,2.065796,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1069,180.0,2.23558,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1070,45.0,2.109093,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1071,90.0,2.402054,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1072,0.0,2.032562,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1073,45.0,1.732231,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1074,90.0,2.523926,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1075,0.0,1.898773,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,0.0
1076,180.0,2.111206,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1077,135.0,1.742859,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1078,135.0,2.894012,1.0,1.0,1.0,KB,E4,G2,S3,1.6,T,90.0
1079,45.0,3.078964,0.0,0.0,1.0,KB,E4,G2,S3,1.6,T,45.0
1081,0.0,3.398571,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,90.0
1082,180.0,2.132855,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,45.0
1084,90.0,5.584957,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1085,180.0,2.568764,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,45.0
1086,0.0,3.995363,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1087,45.0,5.476677,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,90.0
1088,45.0,3.251095,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1089,45.0,1.965706,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1091,45.0,3.574703,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,45.0
1092,0.0,2.491245,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,45.0
1093,0.0,3.305969,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1094,90.0,2.299862,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,90.0
1095,45.0,2.044228,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,90.0
1096,135.0,2.645233,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1097,0.0,2.405491,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1098,135.0,2.211952,0.0,0.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1099,180.0,2.399368,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,90.0
1100,180.0,2.267387,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1101,90.0,1.709389,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,0.0
1102,180.0,3.350204,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,45.0
1103,90.0,3.094391,1.0,1.0,2.0,KB,E4,G3,S1,1.6,T,90.0
