,angle,reaction_time,ans,rsp,obj,name,experiment,group,session,AR,Type,Sym
196,90.0,4.546562,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
197,0.0,1.863724,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
198,135.0,10.68034,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
199,45.0,6.499596,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
200,135.0,6.43409,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
201,135.0,4.735756,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
202,135.0,6.233269,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
203,45.0,4.624657,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
204,135.0,3.426247,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
205,0.0,7.608513,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
206,135.0,3.403465,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
207,90.0,4.43885,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
208,180.0,5.126312,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
209,90.0,1.764191,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
210,180.0,4.085144,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
211,45.0,3.597473,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
212,0.0,3.283463,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
213,180.0,2.437912,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
214,180.0,9.60936,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
215,135.0,3.36113,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
216,135.0,5.829666,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
217,90.0,2.93721,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
218,90.0,2.189087,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
219,180.0,2.892502,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
220,90.0,4.323181,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
221,180.0,2.370728,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
222,45.0,2.856369,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
223,0.0,2.132965,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
224,180.0,2.846893,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
225,45.0,2.705444,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
226,135.0,3.7099,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
227,0.0,3.684097,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
228,90.0,3.674896,1.0,1.0,0.0,ZX,E2,G1,S3,1.6,T,None
229,0.0,2.423569,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
230,135.0,2.46817,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
231,45.0,2.142761,0.0,0.0,0.0,ZX,E2,G1,S3,1.0,T,None
232,180.0,3.251541,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
233,45.0,3.93074,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
234,45.0,3.633301,1.0,1.0,0.0,ZX,E2,G1,S3,2.0,T,None
235,0.0,4.381516,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
236,0.0,2.117523,1.0,1.0,0.0,ZX,E2,G1,S3,1.0,T,None
238,45.0,4.834671,0.0,0.0,0.0,ZX,E2,G1,S3,2.0,T,None
239,180.0,3.831635,0.0,0.0,0.0,ZX,E2,G1,S3,1.6,T,None
240,0.0,4.292193,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
241,135.0,6.452037,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
243,90.0,3.165081,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
245,135.0,7.828999,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
247,45.0,6.04723,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
248,0.0,2.901409,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
249,180.0,2.568771,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
250,0.0,4.009636,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
251,90.0,2.246078,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
253,0.0,3.751465,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
254,180.0,4.123154,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
255,45.0,3.036018,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
256,90.0,3.241081,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
257,0.0,2.657768,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
258,135.0,5.005135,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
259,45.0,2.311974,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
260,135.0,2.185547,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
261,135.0,4.638847,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
262,135.0,2.793716,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
263,45.0,2.478729,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
264,135.0,4.220566,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
265,0.0,2.894394,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
266,135.0,3.184425,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
267,90.0,3.244003,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
268,180.0,3.958778,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
269,90.0,2.53437,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
270,180.0,3.048157,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
271,45.0,2.906601,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
272,0.0,2.624176,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
273,180.0,1.955124,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
274,180.0,1.73941,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
275,135.0,2.272827,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
276,135.0,2.065201,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
277,90.0,3.270721,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
278,90.0,2.179733,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
279,180.0,1.832031,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
280,90.0,2.00975,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
281,180.0,2.17807,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
282,45.0,3.471313,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
283,0.0,2.000092,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
284,180.0,1.934326,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
285,45.0,2.408325,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
286,135.0,4.506119,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
287,0.0,2.132874,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
288,90.0,2.88237,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
289,0.0,4.080917,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
291,45.0,3.313431,0.0,0.0,1.0,ZX,E2,G2,S2,1.0,T,None
292,180.0,2.33461,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
293,45.0,6.344604,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
294,45.0,3.279404,1.0,1.0,1.0,ZX,E2,G2,S2,2.0,T,None
295,0.0,2.652786,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
296,0.0,5.60643,1.0,1.0,1.0,ZX,E2,G2,S2,1.0,T,None
297,45.0,3.473358,1.0,1.0,1.0,ZX,E2,G2,S2,1.6,T,None
298,45.0,2.681198,0.0,0.0,1.0,ZX,E2,G2,S2,2.0,T,None
299,180.0,2.154816,0.0,0.0,1.0,ZX,E2,G2,S2,1.6,T,None
300,45.0,2.345514,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
301,135.0,1.874714,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
302,45.0,1.987995,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
303,45.0,1.682645,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
304,90.0,2.607133,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
305,90.0,1.939691,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
306,90.0,2.150015,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
307,45.0,1.854111,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
308,135.0,1.841928,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
309,45.0,1.719835,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
310,135.0,2.345177,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
311,135.0,1.854809,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
312,0.0,2.80337,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
313,180.0,2.514233,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
314,45.0,2.233227,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
315,135.0,2.647732,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
316,90.0,3.048656,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
317,90.0,2.590519,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
318,180.0,5.908527,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
320,0.0,3.551567,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
321,90.0,2.516159,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
322,180.0,3.052505,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
323,0.0,2.537788,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
324,180.0,2.114483,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
326,0.0,2.242271,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
327,90.0,3.052261,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
328,90.0,2.032951,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
329,180.0,2.312157,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
330,135.0,1.995964,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
331,180.0,3.91259,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
332,45.0,6.938736,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
333,90.0,2.633759,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
334,135.0,1.999977,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
335,45.0,3.711189,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
336,0.0,3.292862,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
337,180.0,1.953728,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
338,180.0,2.480125,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
339,135.0,2.509605,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
340,180.0,2.014244,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
341,135.0,2.735909,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
342,0.0,2.399208,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
343,180.0,4.604637,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
344,90.0,2.047417,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
345,0.0,3.436584,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
346,45.0,2.290009,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
347,135.0,2.078033,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
349,180.0,4.190979,1.0,1.0,1.0,ZX,E2,G2,S3,1.6,T,None
350,45.0,2.529434,0.0,0.0,1.0,ZX,E2,G2,S3,2.0,T,None
351,90.0,2.395828,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
352,0.0,2.944672,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
353,45.0,2.248917,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
355,0.0,3.206955,0.0,0.0,1.0,ZX,E2,G2,S3,1.6,T,None
356,180.0,2.658432,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
357,135.0,2.312042,1.0,1.0,1.0,ZX,E2,G2,S3,1.0,T,None
358,135.0,6.16069,1.0,1.0,1.0,ZX,E2,G2,S3,2.0,T,None
359,45.0,3.488617,0.0,0.0,1.0,ZX,E2,G2,S3,1.0,T,None
361,135.0,10.96932,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
362,90.0,4.289104,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
364,45.0,11.19654,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
365,180.0,2.970512,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
367,90.0,2.121254,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
368,135.0,4.367203,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
370,90.0,2.973648,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
371,135.0,6.185081,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
372,180.0,3.31871,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
373,45.0,2.755653,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
374,0.0,3.408302,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
375,45.0,2.626457,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
377,180.0,4.199524,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
378,45.0,7.283714,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
379,0.0,2.567696,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
380,135.0,4.858887,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
382,90.0,3.41925,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
383,90.0,2.077042,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
384,45.0,1.718491,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
385,90.0,1.7733,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
386,180.0,3.477173,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
387,45.0,3.960617,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
388,180.0,1.925842,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
389,0.0,2.914581,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
390,180.0,1.990646,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
391,0.0,2.053436,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
392,135.0,3.037704,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
393,180.0,2.336731,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
394,45.0,1.785141,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
395,135.0,1.530457,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
396,0.0,1.854767,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
397,180.0,1.754944,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
398,0.0,2.342697,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
399,180.0,2.045639,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
400,0.0,2.400192,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
401,135.0,2.122208,1.0,1.0,2.0,ZX,E2,G3,S1,1.6,T,None
402,90.0,5.54126,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
403,45.0,6.019196,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
404,45.0,2.714767,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
405,45.0,3.063232,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
406,90.0,5.021835,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
407,90.0,3.164078,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
408,135.0,3.931229,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
409,90.0,1.962051,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
412,180.0,2.431641,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
413,135.0,2.29039,1.0,1.0,2.0,ZX,E2,G3,S1,2.0,T,None
414,45.0,3.628387,1.0,1.0,2.0,ZX,E2,G3,S1,1.0,T,None
415,135.0,2.064713,0.0,0.0,2.0,ZX,E2,G3,S1,1.6,T,None
417,135.0,2.378296,0.0,0.0,2.0,ZX,E2,G3,S1,2.0,T,None
418,0.0,7.441818,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
419,180.0,2.54509,0.0,0.0,2.0,ZX,E2,G3,S1,1.0,T,None
420,0.0,3.060606,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
421,135.0,5.883924,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
422,90.0,4.636684,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
423,45.0,2.6227,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
424,45.0,2.268921,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
425,180.0,2.188828,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
426,180.0,2.603508,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
427,90.0,2.39027,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
428,135.0,2.401581,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
429,90.0,3.618771,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
430,90.0,2.390793,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
431,135.0,2.948753,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
432,180.0,2.222225,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
433,45.0,1.9095,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
434,0.0,2.134933,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
435,45.0,2.556862,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
436,135.0,2.767181,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
437,180.0,1.969109,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
438,45.0,5.015854,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
439,0.0,1.861099,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
440,135.0,2.047585,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
442,90.0,1.98912,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
443,90.0,1.896851,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
444,45.0,2.32579,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
445,90.0,8.286057,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
446,180.0,7.33709,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
447,45.0,7.093933,0.0,0.0,2.0,ZX,E2,G3,S2,1.0,T,None
448,180.0,3.999886,1.0,1.0,2.0,ZX,E2,G3,S2,1.0,T,None
449,0.0,2.814064,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
450,180.0,2.859215,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
451,0.0,2.536346,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
452,135.0,3.874908,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
453,180.0,2.63623,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
454,45.0,3.10643,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
455,135.0,3.841934,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
456,0.0,2.545517,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
457,180.0,6.121521,1.0,1.0,2.0,ZX,E2,G3,S2,1.6,T,None
458,0.0,2.959045,0.0,0.0,2.0,ZX,E2,G3,S2,2.0,T,None
459,180.0,3.641968,1.0,1.0,2.0,ZX,E2,G3,S2,2.0,T,None
460,0.0,8.926514,0.0,0.0,2.0,ZX,E2,G3,S2,1.6,T,None
